OBJECTID,elevation
222165,140.0
222196,71.0
222212,2315.0
222226,118.0
222250,1331.0
222262,2571.0
222268,1695.0
222271,109.0
222276,108.0
222295,105.0
222329,99.0
222382,867.0
222397,138.0
222441,1541.0
222442,2400.0
222450,583.0
222487,3201.0
222571,617.0
222574,2088.0
222577,1385.0
222611,884.0
222651,83.0
222686,1622.0
222690,434.0
222695,1473.0
222743,84.0
222771,582.0
222834,1170.0
222844,772.0
222845,131.0
222868,105.0
222885,565.0
222902,2098.0
222904,145.0
222911,1854.0
222946,2318.0
222961,84.0
223003,1430.0
223004,89.0
223005,110.0
223009,74.0
223012,1210.0
223024,180.0
223027,2460.0
223051,1253.0
223055,142.0
223064,42.0
223091,1820.0
223112,90.0
223126,386.0
223154,2615.0
223157,1957.0
223181,341.0
223247,2007.0
223261,874.0
223274,24.0
223284,1160.0
223307,240.0
223326,117.0
223348,95.0
223349,136.0
223351,571.0
223363,713.0
223377,40.0
223404,1209.0
223415,317.0
223432,1995.0
223434,31.0
223438,924.0
223455,666.0
223457,118.0
223573,1628.0
223593,1779.0
223631,606.0
223641,129.0
223657,109.0
223666,13.0
223682,3.0
223707,82.0
223753,91.0
223757,599.0
223767,137.0
223769,1173.0
223783,1100.0
223795,141.0
223806,107.0
223811,130.0
223831,947.0
223841,493.0
223844,760.0
223855,337.0
223876,13.0
223890,134.0
223900,141.0
223902,388.0
223907,121.0
223912,134.0
223913,1766.0
223941,412.0
224012,705.0
224016,102.0
224031,280.0
224056,1750.0
224078,110.0
224081,85.0
224116,1923.0
224150,146.0
224160,132.0
224161,52.0
224172,2000.0
224173,63.0
224186,1626.0
224204,1034.0
224209,447.0
224210,1614.0
224211,63.0
224224,1693.0
224229,15.0
224329,98.0
224350,2227.0
224370,414.0
224381,2310.0
224406,1200.0
224415,23.0
224443,256.0
224454,1989.0
224486,625.0
224513,422.0
224553,85.0
224557,40.0
224579,799.0
224585,59.0
224590,1654.0
224629,22.0
224636,2495.0
224687,105.0
224694,563.0
224701,130.0
224704,128.0
224767,2334.0
224838,852.0
224872,416.0
224878,81.0
224885,2567.0
224927,57.0
224937,1436.0
224938,1445.0
224954,83.0
224971,1206.0
225003,90.0
225008,3402.0
225036,2320.0
225043,105.0
225053,1935.0
225060,41.0
225074,275.0
225097,1183.0
225134,135.0
225155,105.0
225204,657.0
225209,116.0
225233,156.0
225265,61.0
225298,482.0
225308,2247.0
225314,2106.0
225317,57.0
225325,80.0
225367,97.0
225368,95.0
225411,1346.0
225412,620.0
225439,86.0
225444,1819.0
225461,106.0
225467,2435.0
225471,137.0
225504,131.0
225514,481.0
225538,79.0
225565,1916.0
225580,2648.0
225600,151.0
225601,82.0
225610,1517.0
225634,1037.0
225640,1123.0
225678,1148.0
225705,118.0
225760,923.0
225787,1485.0
225793,45.0
225794,871.0
225825,46.0
225831,127.0
225838,1776.0
225941,159.0
225945,59.0
225948,36.0
225955,95.0
225967,1771.0
225978,128.0
225981,38.0
226007,106.0
226010,43.0
226086,1281.0
226094,2065.0
226137,930.0
226155,1497.0
226184,643.0
226204,2.0
226227,125.0
226244,1683.0
226256,110.0
226266,1038.0
226273,102.0
226315,152.0
226328,98.0
226335,123.0
226367,114.0
226395,1463.0
226407,113.0
226408,126.0
226417,16.0
226419,1017.0
226435,195.0
226444,1574.0
226513,111.0
226536,2148.0
226560,55.0
226577,2618.0
226593,1235.0
226601,133.0
226603,711.0
226637,1125.0
226659,321.0
226683,67.0
226747,1378.0
226792,90.0
226794,1968.0
226810,1400.0
226854,58.0
226859,102.0
226891,2227.0
226894,92.0
226936,78.0
226961,145.0
227049,825.0
227062,1459.0
227063,589.0
227064,1.0
227073,2124.0
227092,78.0
227104,1904.0
227211,726.0
227243,3166.0
227252,803.0
227254,125.0
227276,2910.0
227291,85.0
227292,38.0
227295,66.0
227312,429.0
227314,1.0
227315,305.0
227323,139.0
227347,2159.0
227348,145.0
227350,93.0
227351,148.0
227416,495.0
227417,1465.0
227425,648.0
227427,163.0
227445,329.0
227501,1047.0
227514,93.0
227525,1330.0
227536,2197.0
227537,2013.0
227544,1065.0
227546,112.0
227561,120.0
227569,1479.0
227591,75.0
227592,1079.0
227613,43.0
227673,324.0
227701,1826.0
227702,935.0
227715,2005.0
227719,128.0
227744,1508.0
227749,2485.0
227750,147.0
227777,103.0
227788,1929.0
227789,987.0
227807,2197.0
227836,1970.0
227838,60.0
227839,100.0
227841,1227.0
227858,2650.0
227928,93.0
227946,1698.0
227956,2310.0
227963,472.0
227978,506.0
227983,2267.0
227993,133.0
228011,126.0
228020,134.0
228037,155.0
228067,132.0
228103,430.0
228108,562.0
228143,98.0
228161,128.0
228189,801.0
228205,523.0
228221,63.0
228228,891.0
228229,179.0
228235,136.0
228238,171.0
228256,1207.0
228257,102.0
228263,111.0
228277,111.0
228286,1573.0
228297,525.0
228337,772.0
228408,115.0
228429,163.0
228432,2200.0
228459,278.0
228496,525.0
228536,800.0
228538,168.0
228539,265.0
228548,496.0
228555,93.0
228557,1119.0
228577,137.0
228619,125.0
228647,1202.0
228651,2064.0
228658,80.0
228696,48.0
228721,121.0
228724,1963.0
228728,93.0
228751,140.0
228758,124.0
228774,126.0
228779,142.0
228813,373.0
228815,118.0
228823,329.0
228884,2513.0
228922,1271.0
228929,174.0
228939,226.0
228946,2421.0
228987,72.0
229020,2667.0
229022,1598.0
229084,472.0
229095,81.0
229102,329.0
229115,1566.0
229128,990.0
229140,2036.0
229147,17.0
229169,72.0
229176,1522.0
229197,310.0
229213,19.0
229220,87.0
229239,673.0
229245,897.0
229250,122.0
229255,206.0
229260,140.0
229265,7.0
229284,73.0
229287,2781.0
229295,81.0
229299,64.0
229320,86.0
229365,777.0
229398,121.0
229501,133.0
229524,407.0
229535,137.0
229538,1683.0
229549,75.0
229572,79.0
229579,90.0
229586,2309.0
229606,104.0
229626,92.0
229639,335.0
229646,80.0
229656,2049.0
229713,911.0
229716,1236.0
229725,59.0
229751,83.0
229758,726.0
229759,997.0
229790,141.0
229791,106.0
229809,1370.0
229818,137.0
229823,110.0
229867,27.0
229873,586.0
229884,127.0
229905,118.0
229917,1477.0
229925,11.0
229928,772.0
229929,142.0
229932,2117.0
229937,636.0
229938,1811.0
229966,41.0
229997,2648.0
230005,77.0
230009,1785.0
230021,369.0
230052,13.0
230071,183.0
230079,1735.0
230099,464.0
230172,498.0
230207,2339.0
230219,34.0
230222,228.0
230252,85.0
230282,312.0
230297,1968.0
230332,1914.0
230335,1157.0
230345,1150.0
230361,124.0
230399,1807.0
230422,2488.0
230429,3188.0
230449,2714.0
230495,146.0
230504,1208.0
230522,1714.0
230540,520.0
230580,1137.0
230590,223.0
230591,558.0
230603,2157.0
230645,1040.0
230669,2264.0
230755,1652.0
230782,118.0
230789,168.0
230795,763.0
230804,157.0
230805,508.0
230808,920.0
230826,1071.0
230827,586.0
230839,110.0
230892,77.0
230946,424.0
230949,98.0
230956,1060.0
230973,95.0
230989,2153.0
231047,124.0
231062,109.0
231097,1248.0
231126,199.0
231130,68.0
231142,982.0
231144,67.0
231148,1476.0
231164,92.0
231170,2663.0
231191,1554.0
231199,1679.0
231213,119.0
231220,307.0
231228,1104.0
231250,12.0
231282,2119.0
231284,158.0
231311,700.0
231318,84.0
231340,129.0
231349,2389.0
231366,61.0
231398,765.0
231410,89.0
231438,28.0
231457,2702.0
231459,169.0
231475,307.0
231493,2268.0
231520,145.0
231527,987.0
231540,42.0
231555,2302.0
231571,94.0
231593,196.0
231598,1136.0
231630,118.0
231646,1907.0
231684,138.0
231688,1706.0
231700,116.0
231701,2029.0
231724,101.0
231741,117.0
231747,2007.0
231770,2390.0
231777,117.0
231780,355.0
231798,294.0
231834,40.0
231843,181.0
231861,71.0
231870,946.0
231879,708.0
231920,366.0
231921,2119.0
231926,133.0
231934,305.0
231946,102.0
231964,136.0
231976,151.0
231991,707.0
231993,1298.0
231995,1739.0
232030,296.0
232033,110.0
232086,1768.0
232109,996.0
232117,977.0
232143,1526.0
232146,150.0
232196,1893.0
232225,1404.0
232231,116.0
232252,162.0
232270,298.0
232296,1098.0
232300,1195.0
232318,770.0
232323,2654.0
232329,2461.0
232335,729.0
232339,120.0
232342,1196.0
232410,2823.0
232433,252.0
232458,39.0
232464,1554.0
232473,161.0
232479,1918.0
232491,154.0
232537,122.0
232606,82.0
232663,157.0
232716,1911.0
232746,2040.0
232747,1850.0
232777,1227.0
232790,78.0
232795,588.0
232825,30.0
232827,1306.0
232831,976.0
232846,331.0
232935,110.0
232953,129.0
232960,509.0
232961,95.0
232982,1505.0
232984,316.0
232995,35.0
233031,113.0
233039,911.0
233069,2021.0
233073,114.0
233080,97.0
233106,873.0
233113,82.0
233157,103.0
233235,544.0
233309,419.0
233323,107.0
233327,2285.0
233337,115.0
233340,1722.0
233341,630.0
233358,141.0
233373,69.0
233380,2632.0
233384,7.0
233403,102.0
233437,956.0
233457,3105.0
233510,360.0
233511,2217.0
233530,1504.0
233539,613.0
233562,977.0
233564,826.0
233585,931.0
233593,105.0
233633,1392.0
233645,1039.0
233647,275.0
233683,2215.0
233706,543.0
233735,175.0
233740,466.0
233759,1386.0
233776,1536.0
233789,153.0
233793,282.0
233808,200.0
233826,152.0
233829,7.0
233832,1606.0
233847,1370.0
233853,2486.0
233855,344.0
233869,1231.0
233875,789.0
233877,125.0
233893,65.0
233921,1010.0
233934,1883.0
233961,131.0
233972,932.0
233988,67.0
233990,312.0
234041,39.0
234091,87.0
234141,2039.0
234151,112.0
234167,2054.0
234179,95.0
234187,1792.0
234189,179.0
234195,283.0
234198,139.0
234199,7.0
234200,106.0
234201,77.0
234212,2548.0
234229,1274.0
234235,85.0
234238,1734.0
234246,1542.0
234247,353.0
234268,68.0
234275,467.0
234288,140.0
234297,1764.0
234308,688.0
234315,156.0
234357,2053.0
234363,133.0
234374,1124.0
234397,136.0
234414,6.0
234417,1486.0
234431,104.0
234475,782.0
234516,343.0
234532,104.0
234534,1193.0
234575,26.0
234586,2009.0
234589,3178.0
234603,902.0
234626,1750.0
234648,24.0
234650,457.0
234655,136.0
234663,89.0
234705,76.0
234708,309.0
234726,123.0
234762,660.0
234769,164.0
234808,1533.0
234909,468.0
234912,1334.0
234930,1440.0
234955,501.0
235008,156.0
235040,1584.0
235041,80.0
235045,1723.0
235076,1746.0
235088,122.0
235092,2139.0
235094,2299.0
235095,534.0
235150,67.0
235151,1824.0
235175,955.0
235179,72.0
235196,110.0
235221,199.0
235245,106.0
235247,187.0
235254,1917.0
235332,1726.0
235375,2199.0
235389,157.0
235392,1293.0
235464,61.0
235469,1961.0
235492,1366.0
235493,96.0
235513,2672.0
235524,2185.0
235545,825.0
235548,17.0
235550,98.0
235581,982.0
235585,1802.0
235602,51.0
235626,217.0
235637,862.0
235650,132.0
235667,196.0
235689,1312.0
235691,1519.0
235697,108.0
235754,978.0
235763,127.0
235765,60.0
235775,2293.0
235783,156.0
235799,332.0
235828,68.0
235869,136.0
235879,295.0
235884,160.0
235891,109.0
235907,293.0
235938,85.0
235969,588.0
235984,110.0
236001,881.0
236012,360.0
236017,72.0
236024,717.0
236088,1548.0
236118,1840.0
236140,1027.0
236146,2908.0
236154,161.0
236252,175.0
236269,267.0
236291,797.0
236295,139.0
236352,491.0
236406,139.0
236422,115.0
236427,1974.0
236429,121.0
236441,149.0
236449,12.0
236459,463.0
236472,103.0
236485,2015.0
236504,147.0
236538,42.0
236577,122.0
236599,2852.0
236610,94.0
236626,2465.0
236691,68.0
236696,46.0
236707,1470.0
236749,77.0
236778,103.0
236808,447.0
236831,63.0
236891,811.0
236892,215.0
236918,36.0
236921,153.0
236923,1710.0
236950,24.0
236952,54.0
236958,1641.0
236965,273.0
236970,597.0
236981,108.0
237008,987.0
237024,998.0
237032,1126.0
237035,776.0
237072,488.0
237083,3321.0
237102,100.0
237117,109.0
237183,91.0
237184,328.0
237187,8.0
237189,150.0
237243,1935.0
237271,998.0
237292,111.0
237306,1863.0
237329,2206.0
237336,808.0
237352,613.0
237367,515.0
237401,128.0
237409,1500.0
237429,68.0
237467,108.0
237481,356.0
237494,34.0
237537,27.0
237564,128.0
237581,2392.0
237614,477.0
237638,1761.0
237646,1793.0
237651,52.0
237662,1025.0
237679,1509.0
237701,2089.0
237725,1989.0
237778,854.0
237790,1719.0
237794,770.0
237805,90.0
237821,2056.0
237827,1141.0
237836,101.0
237844,104.0
237929,274.0
238002,86.0
238008,256.0
238097,12.0
238104,150.0
238116,299.0
238137,885.0
238159,3.0
238163,98.0
238193,2255.0
238201,144.0
238225,2405.0
238227,168.0
238278,1714.0
238281,67.0
238293,91.0
238343,2133.0
238360,104.0
238414,1594.0
238430,82.0
238450,77.0
238466,194.0
238469,1846.0
238484,163.0
238489,1081.0
238522,460.0
238542,2427.0
238543,2392.0
238545,189.0
238552,45.0
238566,218.0
238577,1407.0
238585,672.0
238591,74.0
238594,126.0
238602,1095.0
238674,1908.0
238716,1269.0
238754,260.0
238766,781.0
238768,24.0
238799,106.0
238840,1440.0
238858,503.0
238874,417.0
238891,450.0
238899,734.0
238902,101.0
238903,1488.0
238909,793.0
238934,70.0
238954,765.0
238961,2668.0
238996,117.0
239089,119.0
239188,3066.0
239194,538.0
239214,301.0
239215,150.0
239222,703.0
239295,82.0
239306,2306.0
239335,578.0
239340,126.0
239358,22.0
239365,1002.0
239370,738.0
239375,94.0
239386,336.0
239393,112.0
239415,862.0
239435,95.0
239446,68.0
239484,103.0
239489,128.0
239511,65.0
239521,51.0
239524,666.0
239526,343.0
239536,91.0
239570,1483.0
239586,72.0
239643,103.0
239648,161.0
239657,1237.0
239702,108.0
239715,44.0
239755,80.0
239766,250.0
239780,2777.0
239794,585.0
239798,820.0
239807,994.0
239819,541.0
239836,1751.0
239849,1437.0
239853,741.0
239893,98.0
239907,178.0
239912,78.0
239921,2266.0
239927,304.0
239938,601.0
239941,9.0
239947,89.0
239968,807.0
239981,340.0
239986,99.0
240009,1527.0
240015,11.0
240020,1404.0
240030,143.0
240060,2533.0
240078,81.0
240156,809.0
240202,1170.0
240218,1047.0
240255,145.0
240290,95.0
240293,1103.0
240314,526.0
240338,1296.0
240363,108.0
240434,125.0
240448,1075.0
240453,1721.0
240455,1718.0
240474,936.0
240488,137.0
240520,1472.0
240585,1979.0
240603,1558.0
240701,2430.0
240708,61.0
240715,1292.0
240719,110.0
240721,567.0
240723,81.0
240727,423.0
240758,354.0
240780,1458.0
240784,1058.0
240801,10.0
240889,156.0
240917,73.0
240921,1498.0
240940,866.0
240946,139.0
240962,669.0
240969,197.0
240985,1110.0
240987,166.0
241021,152.0
241062,482.0
241065,664.0
241081,2633.0
241097,108.0
241106,406.0
241143,1655.0
241153,1767.0
241171,833.0
241184,1646.0
241201,304.0
241249,1458.0
241342,158.0
241355,139.0
241373,91.0
241397,1644.0
241404,666.0
241432,57.0
241495,1029.0
241531,2627.0
241558,49.0
241559,1766.0
241562,99.0
241614,2016.0
241620,117.0
241692,87.0
241722,85.0
241753,703.0
241846,1499.0
241891,130.0
241901,2062.0
241903,2157.0
241917,2077.0
241962,1359.0
241977,1059.0
241985,112.0
241990,150.0
242002,128.0
242027,300.0
242053,88.0
242094,1283.0
242102,582.0
242188,136.0
242198,1065.0
242215,133.0
242220,117.0
242240,99.0
242272,255.0
242280,1426.0
242313,2058.0
242340,1989.0
242366,561.0
242373,1074.0
242379,105.0
242423,92.0
242437,131.0
242465,79.0
242471,112.0
242505,1117.0
242537,37.0
242561,113.0
242580,235.0
242684,329.0
242702,450.0
242704,135.0
242709,88.0
242713,2191.0
242735,1494.0
242753,75.0
242757,156.0
242765,164.0
242787,126.0
242788,169.0
242810,2056.0
242830,1617.0
242914,889.0
242926,1104.0
242944,166.0
242957,143.0
242972,1476.0
242974,123.0
243049,272.0
243071,1138.0
243082,1466.0
243093,52.0
243111,1296.0
243127,69.0
243143,1130.0
243162,2115.0
243176,112.0
243182,284.0
243194,1401.0
243207,127.0
243254,191.0
243281,105.0
243287,1938.0
243291,125.0
243330,574.0
243375,91.0
243396,162.0
243409,163.0
243420,697.0
243446,1173.0
243484,1294.0
243500,106.0
243511,442.0
243514,97.0
243522,14.0
243532,1809.0
243560,2060.0
243576,99.0
243606,1815.0
243612,141.0
243616,156.0
243635,100.0
243702,120.0
243706,1331.0
243715,1331.0
243717,3556.0
243741,2512.0
243772,429.0
243776,566.0
243792,66.0
243796,89.0
243835,2301.0
243900,1598.0
243927,1697.0
243962,113.0
243980,168.0
243983,719.0
244027,703.0
244029,1812.0
244085,100.0
244091,77.0
244102,707.0
244145,1722.0
244162,6.0
244178,116.0
244205,109.0
244207,89.0
244211,84.0
244213,1420.0
244239,355.0
244273,397.0
244296,108.0
244348,144.0
244385,104.0
244395,719.0
244408,1948.0
244417,122.0
244419,189.0
244469,126.0
244550,831.0
244573,534.0
244582,123.0
244635,239.0
244638,1470.0
244686,1391.0
244691,1447.0
244712,146.0
244743,107.0
244754,115.0
244761,157.0
244764,2672.0
244802,1064.0
244865,143.0
244908,590.0
244931,104.0
244951,461.0
245071,852.0
245088,641.0
245103,921.0
245137,2081.0
245138,79.0
245155,70.0
245166,106.0
245175,89.0
245184,1492.0
245192,130.0
245199,1399.0
245218,1194.0
245237,139.0
245308,687.0
245345,1558.0
245361,475.0
245377,1027.0
245384,1587.0
245409,720.0
245425,47.0
245436,2286.0
245437,164.0
245442,895.0
245454,99.0
245455,46.0
245470,1252.0
245489,171.0
245491,76.0
245492,10.0
245521,2057.0
245545,147.0
245557,774.0
245564,289.0
245566,315.0
245583,2535.0
245648,310.0
245716,1803.0
245739,111.0
245762,528.0
245788,43.0
245794,3074.0
245802,220.0
245825,119.0
245835,482.0
245863,772.0
245866,97.0
245883,79.0
245887,1999.0
245888,834.0
245898,1630.0
245941,1526.0
245950,63.0
245955,15.0
245967,67.0
246026,1006.0
246028,124.0
246038,146.0
246086,107.0
246101,81.0
246181,1680.0
246185,1495.0
246233,99.0
246244,123.0
246249,307.0
246281,138.0
246291,138.0
246300,79.0
246330,1539.0
246349,1592.0
246376,2305.0
246395,433.0
246422,975.0
246424,380.0
246427,647.0
246431,1566.0
246439,77.0
246446,2021.0
246447,1455.0
246461,1574.0
246462,112.0
246482,74.0
246541,1139.0
246650,446.0
246661,2505.0
246691,71.0
246696,94.0
246709,1635.0
246715,139.0
246728,73.0
246747,1335.0
246764,219.0
246765,173.0
246776,81.0
246793,1611.0
246824,83.0
246825,553.0
246831,1031.0
246838,2263.0
246859,116.0
246873,565.0
246893,127.0
246965,30.0
246966,415.0
246984,75.0
246994,136.0
247008,41.0
247037,57.0
247038,34.0
247084,145.0
247093,809.0
247115,128.0
247125,230.0
247133,1051.0
247150,1116.0
247156,1100.0
247172,91.0
247242,2187.0
247248,1086.0
247275,253.0
247324,1604.0
247333,346.0
247366,1165.0
247379,1995.0
247417,30.0
247419,497.0
247423,1292.0
247440,370.0
247481,354.0
247482,314.0
247483,73.0
247488,144.0
247489,2318.0
247534,171.0
247554,208.0
247569,100.0
247587,449.0
247593,121.0
247596,91.0
247641,89.0
247648,90.0
247654,2143.0
247662,32.0
247664,386.0
247704,144.0
247710,1623.0
247735,1097.0
247784,44.0
247796,105.0
247849,36.0
247868,2102.0
247880,1366.0
247897,2475.0
247940,1862.0
247946,1271.0
247960,646.0
247982,832.0
247985,1588.0
247989,1841.0
248009,111.0
248026,1793.0
248053,126.0
248068,1536.0
248070,100.0
248090,1120.0
248114,197.0
248117,98.0
248123,119.0
248147,570.0
248187,792.0
248193,830.0
248239,104.0
248254,1729.0
248261,87.0
248262,597.0
248277,305.0
248282,747.0
248287,1108.0
248291,145.0
248295,1386.0
248318,171.0
248329,113.0
248340,900.0
248365,1092.0
248399,1093.0
248414,250.0
248419,221.0
248422,2060.0
248425,1997.0
248458,178.0
248466,137.0
248468,142.0
248497,679.0
248528,113.0
248534,128.0
248553,112.0
248568,40.0
248581,660.0
248585,117.0
248603,1329.0
248606,2491.0
248635,764.0
248644,130.0
248653,536.0
248677,2242.0
248714,1135.0
248728,129.0
248734,87.0
248741,112.0
248746,145.0
248749,193.0
248766,281.0
248783,78.0
248787,935.0
248790,170.0
248804,2495.0
248815,37.0
248832,1127.0
248856,473.0
248865,1602.0
248877,121.0
248883,124.0
248884,164.0
248898,127.0
248902,139.0
248903,160.0
248920,1575.0
248964,299.0
248970,64.0
249065,103.0
249066,82.0
249076,2451.0
249078,1441.0
249121,732.0
249173,85.0
249185,1477.0
249187,144.0
249231,375.0
249247,224.0
249253,122.0
249309,112.0
249311,89.0
249324,1286.0
249327,52.0
249336,2093.0
249354,91.0
249371,111.0
249377,2478.0
249415,40.0
249461,107.0
249468,102.0
249478,1113.0
249501,555.0
249508,1338.0
249523,115.0
249542,74.0
249543,198.0
249553,211.0
249566,91.0
249587,314.0
249598,93.0
249605,1858.0
249606,1636.0
249619,155.0
249637,1112.0
249691,77.0
249694,492.0
249729,2639.0
249743,537.0
249798,427.0
249806,101.0
249818,62.0
249828,186.0
249865,314.0
249882,171.0
249886,119.0
249889,1981.0
249915,379.0
249935,286.0
249970,1917.0
249972,158.0
249974,1638.0
249975,1005.0
249985,449.0
250006,334.0
250010,80.0
250046,613.0
250050,1996.0
250063,3021.0
250080,1570.0
250092,3039.0
250109,35.0
250116,115.0
250178,309.0
250214,484.0
250219,553.0
250313,2658.0
250391,595.0
250431,457.0
250474,541.0
250495,450.0
250504,1514.0
250505,133.0
250508,83.0
250512,2260.0
250520,99.0
250521,513.0
250524,1157.0
250533,30.0
250534,2568.0
250554,128.0
250578,56.0
250591,124.0
250606,40.0
250622,543.0
250623,328.0
250650,49.0
250653,764.0
250657,90.0
250667,783.0
250668,1903.0
250676,98.0
250682,1502.0
250716,1437.0
250723,401.0
250724,115.0
250743,94.0
250765,474.0
250779,97.0
250841,1299.0
250854,173.0
250857,160.0
250866,1243.0
250902,27.0
250926,1405.0
250976,99.0
251036,1221.0
251041,259.0
251065,1518.0
251072,94.0
251108,108.0
251114,2762.0
251139,152.0
251169,1574.0
251192,3308.0
251209,1028.0
251220,141.0
251244,1616.0
251282,2266.0
251291,900.0
251294,1150.0
251309,1093.0
251316,1598.0
251317,1079.0
251402,51.0
251426,84.0
251435,74.0
251449,1629.0
251450,443.0
251471,880.0
251507,130.0
251515,377.0
251520,1715.0
251534,461.0
251562,106.0
251584,263.0
251593,111.0
251658,2696.0
251672,35.0
251679,2101.0
251715,669.0
251783,137.0
251798,126.0
251806,1162.0
251815,1988.0
251821,1393.0
251836,1576.0
251854,99.0
251875,3398.0
251885,101.0
251912,53.0
251916,1687.0
251951,128.0
252007,625.0
252010,792.0
252024,546.0
252085,99.0
252100,840.0
252121,530.0
252122,1963.0
252151,485.0
252162,41.0
252163,1010.0
252168,405.0
252187,90.0
252221,1398.0
252233,176.0
252235,64.0
252237,137.0
252243,79.0
252251,54.0
252274,96.0
252295,1201.0
252303,2050.0
252337,105.0
252353,512.0
252403,126.0
252423,1140.0
252443,113.0
252468,3032.0
252478,850.0
252496,31.0
252502,89.0
252516,83.0
252520,149.0
252550,934.0
252605,103.0
252611,58.0
252612,1055.0
252615,94.0
252634,317.0
252678,113.0
252703,94.0
252737,230.0
252739,2409.0
252750,135.0
252752,866.0
252757,534.0
252762,345.0
252779,2316.0
252790,204.0
252812,60.0
252820,2393.0
252823,35.0
252826,15.0
252865,77.0
252874,913.0
252881,115.0
252907,667.0
252921,352.0
252926,122.0
252935,157.0
252948,207.0
252967,116.0
252991,801.0
252997,310.0
253002,331.0
253023,139.0
253024,61.0
253027,740.0
253035,185.0
253044,2484.0
253049,1052.0
253080,140.0
253102,431.0
253103,687.0
253120,406.0
253123,84.0
253138,2431.0
253142,1826.0
253157,193.0
253176,81.0
253192,115.0
253193,167.0
253208,233.0
253236,914.0
253251,858.0
253255,2391.0
253258,705.0
253274,134.0
253283,59.0
253286,62.0
253290,110.0
253328,1549.0
253352,230.0
253369,361.0
253372,106.0
253375,1701.0
253379,131.0
253382,167.0
253394,42.0
253411,1608.0
253413,767.0
253415,85.0
253445,630.0
253476,1237.0
253481,107.0
253482,1008.0
253515,266.0
253543,94.0
253558,125.0
253569,811.0
253589,2339.0
253600,965.0
253632,77.0
253641,1116.0
253643,130.0
253644,1588.0
253687,103.0
253694,103.0
253708,459.0
253709,556.0
253747,293.0
253779,129.0
253800,39.0
253838,101.0
253871,1580.0
253901,896.0
253913,1483.0
253939,2425.0
253948,1717.0
253974,130.0
254002,758.0
254076,2118.0
254084,27.0
254085,2560.0
254086,1289.0
254088,39.0
254111,416.0
254128,112.0
254154,1325.0
254168,84.0
254171,809.0
254186,1775.0
254210,639.0
254242,2421.0
254282,607.0
254296,98.0
254309,119.0
254316,130.0
254317,107.0
254321,1310.0
254333,56.0
254340,2288.0
254358,1818.0
254360,3.0
254370,40.0
254423,170.0
254436,116.0
254445,97.0
254450,122.0
254453,2362.0
254459,123.0
254462,151.0
254479,1419.0
254492,104.0
254501,1580.0
254509,692.0
254520,48.0
254561,1533.0
254568,881.0
254599,383.0
254641,88.0
254674,881.0
254696,365.0
254699,1082.0
254723,635.0
254726,781.0
254751,84.0
254753,72.0
254787,219.0
254859,116.0
254863,1394.0
254891,124.0
254906,305.0
254957,2356.0
254963,984.0
254976,941.0
254984,402.0
254997,1538.0
255006,44.0
255047,128.0
255077,96.0
255084,92.0
255094,129.0
255096,355.0
255108,556.0
255144,1062.0
255152,1206.0
255178,637.0
255183,1481.0
255202,814.0
255221,191.0
255222,2202.0
255235,909.0
255274,178.0
255348,160.0
255356,19.0
255369,699.0
255395,734.0
255400,1755.0
255423,616.0
255428,2277.0
255458,92.0
255484,172.0
255499,2659.0
255506,111.0
255572,135.0
255600,6.0
255606,255.0
255615,86.0
255637,135.0
255647,784.0
255660,2007.0
255669,373.0
255672,74.0
255674,170.0
255688,884.0
255692,1393.0
255706,893.0
255708,68.0
255737,623.0
255739,160.0
255761,2564.0
255798,57.0
255808,89.0
255831,2064.0
255832,101.0
255850,269.0
255878,121.0
255882,504.0
255898,1685.0
255905,102.0
255939,1950.0
255940,117.0
255956,3348.0
256006,390.0
256015,308.0
256019,1388.0
256026,809.0
256043,586.0
256095,144.0
256109,597.0
256111,252.0
256114,340.0
256125,123.0
256132,130.0
256145,131.0
256154,1113.0
256161,1483.0
256189,100.0
256205,897.0
256219,102.0
256277,1707.0
256297,102.0
256312,395.0
256322,1407.0
256359,1580.0
256368,81.0
256406,1697.0
256411,1644.0
256436,628.0
256438,461.0
256452,2150.0
256464,238.0
256503,205.0
256580,118.0
256631,578.0
256638,111.0
256677,547.0
256686,2528.0
256691,2029.0
256692,1497.0
256702,1490.0
256721,1580.0
256727,955.0
256752,112.0
256768,3146.0
256799,1580.0
256802,358.0
256859,338.0
256894,87.0
256943,593.0
256958,42.0
257006,257.0
257026,525.0
257049,463.0
257052,1239.0
257060,137.0
257079,142.0
257093,534.0
257123,32.0
257140,154.0
257147,282.0
257160,1850.0
257167,2663.0
257217,396.0
257238,114.0
257261,100.0
257271,69.0
257274,2558.0
257323,90.0
257329,89.0
257362,574.0
257380,93.0
257391,130.0
257403,1392.0
257409,2237.0
257413,787.0
257482,86.0
257489,2120.0
257526,150.0
257535,655.0
257539,1118.0
257551,1797.0
257577,66.0
257633,1809.0
257671,110.0
257675,111.0
257698,132.0
257755,131.0
257761,75.0
257764,64.0
257780,1753.0
257781,349.0
257801,1096.0
257831,64.0
257835,105.0
257902,165.0
257914,338.0
257915,41.0
257920,117.0
257926,82.0
257983,1744.0
257985,2140.0
258000,115.0
258014,108.0
258018,86.0
258033,1670.0
258046,1401.0
258068,326.0
258089,2209.0
258110,1115.0
258116,1001.0
258122,308.0
258148,78.0
258152,51.0
258155,103.0
258157,2144.0
258194,382.0
258228,1398.0
258233,598.0
